id,flower_cls
3053,common dandelion
11571,common dandelion
7662,common dandelion
4517,common dandelion
8144,common dandelion
11204,common dandelion
12263,common dandelion
5513,common dandelion
6663,common dandelion
12234,common dandelion
8336,common dandelion
6428,common dandelion
9652,common dandelion
6107,common dandelion
6301,common dandelion
9003,common dandelion
9091,common dandelion
10474,common dandelion
436,common dandelion
1861,common dandelion
10446,common dandelion
4099,common dandelion
7387,common dandelion
1253,common dandelion
4224,common dandelion
7655,common dandelion
2391,common dandelion
9883,common dandelion
6514,common dandelion
12751,common dandelion
7500,common dandelion
1315,common dandelion
3026,common dandelion
1236,common dandelion
6632,common dandelion
2979,common dandelion
224,common dandelion
4279,common dandelion
743,common dandelion
12162,common dandelion
10974,common dandelion
1155,common dandelion
2692,common dandelion
4520,common dandelion
529,common dandelion
10927,common dandelion
2045,common dandelion
11237,common dandelion
12294,common dandelion
777,common dandelion
11690,common dandelion
2024,common dandelion
8122,common dandelion
9606,common dandelion
12741,common dandelion
5214,common dandelion
9727,common dandelion
718,common dandelion
8778,common dandelion
11173,common dandelion
6495,common dandelion
11908,common dandelion
2948,common dandelion
9447,common dandelion
2887,common dandelion
3626,common dandelion
8681,common dandelion
3604,common dandelion
3869,common dandelion
8850,common dandelion
9203,common dandelion
1546,common dandelion
7454,common dandelion
10838,common dandelion
5870,common dandelion
5708,common dandelion
654,common dandelion
7219,common dandelion
5660,common dandelion
272,common dandelion
2100,common dandelion
795,common dandelion
11448,common dandelion
6012,common dandelion
3198,common dandelion
10392,common dandelion
4659,common dandelion
12511,common dandelion
11522,common dandelion
7519,common dandelion
5953,common dandelion
4477,common dandelion
2055,common dandelion
11957,common dandelion
6056,common dandelion
12343,common dandelion
12406,common dandelion
8226,common dandelion
3455,common dandelion
444,common dandelion
11052,common dandelion
5912,common dandelion
4693,common dandelion
8328,common dandelion
6561,common dandelion
12591,common dandelion
9542,common dandelion
12578,common dandelion
3272,common dandelion
7461,common dandelion
684,common dandelion
12223,common dandelion
7963,common dandelion
1591,common dandelion
2288,common dandelion
882,common dandelion
3905,common dandelion
8551,common dandelion
4999,common dandelion
3630,common dandelion
5404,common dandelion
10251,common dandelion
4115,common dandelion
11115,common dandelion
5076,common dandelion
2894,common dandelion
5699,common dandelion
10674,common dandelion
10283,common dandelion
11981,common dandelion
9450,common dandelion
12258,common dandelion
1788,common dandelion
4673,common dandelion
11399,common dandelion
9845,common dandelion
1396,common dandelion
1096,common dandelion
10808,common dandelion
8300,common dandelion
587,common dandelion
3091,common dandelion
10699,common dandelion
1359,common dandelion
4137,common dandelion
1244,common dandelion
5347,common dandelion
2696,common dandelion
1636,common dandelion
10395,common dandelion
5458,common dandelion
5389,common dandelion
1984,common dandelion
9168,common dandelion
2811,common dandelion
10841,common dandelion
10152,common dandelion
9490,common dandelion
6131,common dandelion
6909,common dandelion
4101,common dandelion
11503,common dandelion
8225,common dandelion
664,common dandelion
9524,common dandelion
3243,common dandelion
10262,common dandelion
9244,common dandelion
2349,common dandelion
12594,common dandelion
6307,common dandelion
12415,common dandelion
736,common dandelion
11563,common dandelion
1856,common dandelion
2663,common dandelion
12318,common dandelion
721,common dandelion
3653,common dandelion
1276,common dandelion
1228,common dandelion
4722,common dandelion
5342,common dandelion
10007,common dandelion
6387,common dandelion
2916,common dandelion
8838,common dandelion
345,common dandelion
309,common dandelion
2026,common dandelion
191,common dandelion
7455,common dandelion
1549,common dandelion
1374,common dandelion
10238,common dandelion
5229,common dandelion
4345,common dandelion
4282,common dandelion
7609,common dandelion
10223,common dandelion
2835,common dandelion
7131,common dandelion
4091,common dandelion
2792,common dandelion
232,common dandelion
12434,common dandelion
1602,common dandelion
1135,common dandelion
2346,common dandelion
6718,common dandelion
9175,common dandelion
4974,common dandelion
9558,common dandelion
5507,common dandelion
8944,common dandelion
11966,common dandelion
2213,common dandelion
12212,common dandelion
2565,common dandelion
3943,common dandelion
5390,common dandelion
6336,common dandelion
4010,common dandelion
8451,common dandelion
2397,common dandelion
12564,common dandelion
1305,common dandelion
9249,common dandelion
10157,common dandelion
2475,common dandelion
10218,common dandelion
3750,common dandelion
11196,common dandelion
3476,common dandelion
7935,common dandelion
12473,common dandelion
6289,common dandelion
9309,common dandelion
6048,common dandelion
11447,common dandelion
3452,common dandelion
8732,common dandelion
8675,common dandelion
116,common dandelion
1568,common dandelion
3799,common dandelion
10235,common dandelion
4130,common dandelion
6721,common dandelion
462,common dandelion
4297,common dandelion
3669,common dandelion
2586,common dandelion
2268,common dandelion
8288,common dandelion
11007,common dandelion
7235,common dandelion
3728,common dandelion
5,common dandelion
11742,common dandelion
2354,common dandelion
6683,common dandelion
2535,common dandelion
9759,common dandelion
10690,common dandelion
7771,common dandelion
10364,common dandelion
3224,common dandelion
12596,common dandelion
10773,common dandelion
4478,common dandelion
10929,common dandelion
1196,common dandelion
4507,common dandelion
6853,common dandelion
4377,common dandelion
8197,common dandelion
265,common dandelion
5375,common dandelion
1953,common dandelion
12236,common dandelion
6845,common dandelion
5662,common dandelion
9636,common dandelion
2657,common dandelion
6171,common dandelion
1116,common dandelion
1655,common dandelion
9470,common dandelion
6976,common dandelion
12069,common dandelion
3256,common dandelion
10821,common dandelion
5093,common dandelion
3389,common dandelion
6444,common dandelion
10095,common dandelion
4715,common dandelion
3818,common dandelion
3247,common dandelion
8605,common dandelion
7879,common dandelion
9937,common dandelion
812,common dandelion
536,common dandelion
3183,common dandelion
10744,common dandelion
5822,common dandelion
1028,common dandelion
11723,common dandelion
2735,common dandelion
1860,common dandelion
11184,common dandelion
2407,common dandelion
3523,common dandelion
183,common dandelion
8019,common dandelion
2968,common dandelion
7543,common dandelion
891,common dandelion
3899,common dandelion
10518,common dandelion
3128,common dandelion
12474,common dandelion
7398,common dandelion
4612,common dandelion
3908,common dandelion
11436,common dandelion
6589,common dandelion
8568,common dandelion
12254,common dandelion
3129,common dandelion
3896,common dandelion
6926,common dandelion
9040,common dandelion
11792,common dandelion
4621,common dandelion
1288,common dandelion
2264,common dandelion
11068,common dandelion
7781,common dandelion
2174,common dandelion
10307,common dandelion
10100,common dandelion
5316,common dandelion
5964,common dandelion
338,common dandelion
2223,common dandelion
10234,common dandelion
5179,common dandelion
6035,common dandelion
2758,common dandelion
12312,common dandelion
502,common dandelion
6857,common dandelion
2485,common dandelion
9412,common dandelion
3468,common dandelion
6526,common dandelion
6741,common dandelion
3311,common dandelion
5035,common dandelion
5853,common dandelion
3323,common dandelion
8139,common dandelion
4518,common dandelion
2765,common dandelion
3298,common dandelion
5436,common dandelion
12037,common dandelion
9797,common dandelion
9043,common dandelion
12518,common dandelion
5146,common dandelion
12530,common dandelion
11458,common dandelion
746,common dandelion
4796,common dandelion
9864,common dandelion
11746,common dandelion
5977,common dandelion
3415,common dandelion
4191,common dandelion
8293,common dandelion
11106,common dandelion
5856,common dandelion
904,common dandelion
4100,common dandelion
2219,common dandelion
12538,common dandelion
4872,common dandelion
2204,common dandelion
4541,common dandelion
10980,common dandelion
5357,common dandelion
12081,common dandelion
4800,common dandelion
2130,common dandelion
12171,common dandelion
5057,common dandelion
6937,common dandelion
4432,common dandelion
8773,common dandelion
438,common dandelion
7555,common dandelion
5166,common dandelion
1147,common dandelion
7560,common dandelion
2909,common dandelion
11931,common dandelion
9747,common dandelion
5374,common dandelion
4195,common dandelion
9481,common dandelion
6629,common dandelion
4689,common dandelion
1366,common dandelion
4529,common dandelion
12271,common dandelion
12475,common dandelion
2124,common dandelion
10154,common dandelion
11270,common dandelion
12618,common dandelion
6487,common dandelion
2819,common dandelion
6652,common dandelion
7134,common dandelion
5423,common dandelion
3498,common dandelion
1480,common dandelion
11256,common dandelion
3559,common dandelion
6349,common dandelion
8762,common dandelion
6296,common dandelion
11306,common dandelion
10602,common dandelion
4375,common dandelion
7076,common dandelion
6952,common dandelion
10123,common dandelion
10070,common dandelion
4804,common dandelion
90,common dandelion
5620,common dandelion
4655,common dandelion
8520,common dandelion
4929,common dandelion
9120,common dandelion
3902,common dandelion
5201,common dandelion
341,common dandelion
8705,common dandelion
2750,common dandelion
595,common dandelion
1663,common dandelion
358,common dandelion
3259,common dandelion
9896,common dandelion
1662,common dandelion
8804,common dandelion
6157,common dandelion
1887,common dandelion
5368,common dandelion
10497,common dandelion
10642,common dandelion
6920,common dandelion
8854,common dandelion
12250,common dandelion
2717,common dandelion
4446,common dandelion
5446,common dandelion
8776,common dandelion
12023,common dandelion
8896,common dandelion
4823,common dandelion
11075,common dandelion
6121,common dandelion
11851,common dandelion
4816,common dandelion
2233,common dandelion
3102,common dandelion
2047,common dandelion
280,common dandelion
6516,common dandelion
2102,common dandelion
2364,common dandelion
11614,common dandelion
2265,common dandelion
4590,common dandelion
8926,common dandelion
3222,common dandelion
6368,common dandelion
7789,common dandelion
2666,common dandelion
5099,common dandelion
9749,common dandelion
8794,common dandelion
9709,common dandelion
9648,common dandelion
9504,common dandelion
9253,common dandelion
5657,common dandelion
8833,common dandelion
11631,common dandelion
1390,common dandelion
7755,common dandelion
10143,common dandelion
7052,common dandelion
8713,common dandelion
9966,common dandelion
5078,common dandelion
11125,common dandelion
8982,common dandelion
11422,common dandelion
2134,common dandelion
10436,azalea
5232,azalea
1726,azalea
10326,azalea
7060,azalea
6575,azalea
2253,azalea
2847,azalea
6354,azalea
4668,azalea
10697,azalea
6627,azalea
5440,azalea
6469,azalea
3837,azalea
217,azalea
9501,azalea
5731,azalea
7624,azalea
3453,azalea
12337,azalea
4684,azalea
11895,azalea
149,azalea
9122,azalea
3567,azalea
6816,azalea
7980,azalea
11960,azalea
4133,azalea
11919,azalea
8873,azalea
399,azalea
6882,azalea
6242,azalea
10396,azalea
3855,azalea
935,azalea
3246,azalea
9701,azalea
8121,azalea
11319,azalea
4332,azalea
1214,azalea
5531,azalea
3285,azalea
6025,azalea
9771,azalea
10853,azalea
9445,azalea
12276,azalea
8323,azalea
119,azalea
10334,azalea
12453,azalea
7103,azalea
8254,azalea
11484,azalea
8504,azalea
4574,azalea
2772,azalea
6822,azalea
10807,azalea
9147,azalea
5277,azalea
6452,azalea
12750,azalea
8038,azalea
6622,azalea
8037,azalea
7880,azalea
7657,azalea
3734,azalea
7351,azalea
12067,azalea
12275,azalea
7121,azalea
418,azalea
66,azalea
11740,azalea
306,azalea
12342,azalea
7610,azalea
5641,azalea
3270,azalea
1677,azalea
1270,azalea
9492,azalea
7419,azalea
7832,azalea
1542,azalea
11221,azalea
4367,azalea
6905,azalea
10475,azalea
242,azalea
12657,azalea
10380,azalea
4387,azalea
8569,azalea
1551,azalea
1927,azalea
5890,azalea
8550,azalea
6386,azalea
6549,azalea
2137,azalea
4618,azalea
9805,azalea
2848,azalea
727,azalea
10321,azalea
2903,azalea
5884,azalea
4427,azalea
5413,azalea
954,azalea
7457,azalea
12235,azalea
11103,azalea
435,azalea
11496,azalea
11064,azalea
6891,azalea
5028,azalea
6071,azalea
8602,azalea
7373,azalea
4949,azalea
5065,azalea
3464,azalea
6036,azalea
1798,azalea
11517,azalea
593,azalea
5089,azalea
2379,azalea
158,gaura
5969,gaura
10410,gaura
12192,gaura
10091,gaura
976,gaura
463,gaura
4078,gaura
10825,gaura
10552,gaura
661,gaura
4711,gaura
2931,gaura
9936,gaura
2978,gaura
6703,gaura
6420,gaura
1418,gaura
1928,gaura
1060,gaura
11179,gaura
11385,gaura
10062,gaura
4265,gaura
12647,gaura
6377,gaura
7354,gaura
1746,gaura
11795,gaura
6546,gaura
3768,gaura
1024,gaura
12376,gaura
9742,gaura
583,gaura
9599,gaura
11991,gaura
6251,gaura
6772,gaura
5173,gaura
5186,gaura
8138,gaura
6178,gaura
10140,gaura
5320,gaura
125,gaura
301,gaura
3709,gaura
12330,gaura
5295,gaura
3067,gaura
5484,gaura
8109,gaura
8209,gaura
8241,gaura
9128,gaura
4308,gaura
10921,gaura
644,gaura
35,gaura
8757,gaura
5419,gaura
11219,gaura
11386,gaura
6423,gaura
5567,gaura
12205,gaura
7357,gaura
8928,gaura
11427,gaura
1425,gaura
9832,gaura
9987,gaura
12379,gaura
6112,gaura
7848,gaura
11725,gaura
5287,gaura
38,gaura
9732,gaura
11710,gaura
1755,gaura
3043,gaura
4819,gaura
9572,gaura
10273,gaura
6194,gaura
3568,gaura
10390,gaura
9824,tiger lily
5732,tiger lily
848,tiger lily
5911,tiger lily
10920,tiger lily
6135,tiger lily
7592,tiger lily
9285,tiger lily
3868,tiger lily
10584,tiger lily
1191,tiger lily
1717,tiger lily
3017,tiger lily
12010,tiger lily
2492,tiger lily
6739,tiger lily
6897,tiger lily
8453,tiger lily
3863,tiger lily
11889,tiger lily
10911,tiger lily
4245,tiger lily
10525,tiger lily
3062,tiger lily
12520,tiger lily
4063,tiger lily
6666,tiger lily
6793,tiger lily
628,tiger lily
6835,tiger lily
11210,tiger lily
10988,tiger lily
9211,tiger lily
7143,tiger lily
9980,tiger lily
10969,tiger lily
8445,tiger lily
6914,tiger lily
7717,tiger lily
7745,tiger lily
7015,tiger lily
8374,tiger lily
4951,tiger lily
10023,tiger lily
11711,tiger lily
7853,tiger lily
9355,tiger lily
3208,tiger lily
1576,tiger lily
8583,tiger lily
6613,tiger lily
1789,tiger lily
4821,tiger lily
6127,tiger lily
6862,tiger lily
6842,tiger lily
8222,tiger lily
8826,tiger lily
10940,tiger lily
12450,tiger lily
12349,tiger lily
9545,tiger lily
6871,tiger lily
9901,tiger lily
5984,tiger lily
11823,tiger lily
10514,tiger lily
5675,tiger lily
2547,tiger lily
3197,tiger lily
9641,tiger lily
351,tiger lily
1420,tiger lily
10057,tiger lily
8834,tiger lily
2471,tiger lily
10549,tiger lily
10914,tiger lily
11009,tiger lily
6090,tiger lily
6091,tiger lily
4892,tiger lily
7386,tiger lily
8240,tiger lily
4551,tiger lily
11332,tiger lily
11088,tiger lily
8989,frangipani
2387,frangipani
11860,frangipani
903,frangipani
6991,frangipani
274,frangipani
1774,frangipani
9957,frangipani
8252,frangipani
7477,frangipani
4503,frangipani
1764,frangipani
4581,frangipani
9975,frangipani
5681,frangipani
5301,frangipani
1145,frangipani
6581,frangipani
9719,frangipani
4111,frangipani
2778,frangipani
12667,frangipani
1201,frangipani
4997,frangipani
8460,frangipani
7164,frangipani
195,frangipani
4480,frangipani
7931,frangipani
8533,frangipani
8692,frangipani
10614,frangipani
4201,frangipani
5421,frangipani
5135,frangipani
9541,frangipani
3976,frangipani
9010,frangipani
7540,frangipani
4112,frangipani
886,frangipani
11454,frangipani
10081,frangipani
1916,frangipani
10558,frangipani
9946,frangipani
4014,frangipani
5387,frangipani
8473,frangipani
2960,frangipani
7513,frangipani
9254,frangipani
7422,frangipani
9061,frangipani
11176,frangipani
8760,frangipani
8229,frangipani
3463,frangipani
3007,frangipani
402,frangipani
11519,frangipani
8311,frangipani
3276,frangipani
8039,frangipani
3813,frangipani
12098,frangipani
2522,frangipani
10470,frangipani
947,frangipani
12430,frangipani
2526,frangipani
9368,frangipani
1477,frangipani
10094,frangipani
10567,frangipani
5470,frangipani
457,frangipani
3199,frangipani
6151,frangipani
10683,frangipani
7591,frangipani
6266,frangipani
3582,frangipani
8682,frangipani
10267,frangipani
5600,frangipani
8210,frangipani
9539,frangipani
2548,frangipani
7709,frangipani
11022,frangipani
2151,frangipani
3726,frangipani
6996,frangipani
5716,frangipani
12736,frangipani
4867,frangipani
3096,frangipani
7868,frangipani
4642,frangipani
2478,frangipani
8357,frangipani
5570,frangipani
9135,frangipani
3997,frangipani
6990,frangipani
454,frangipani
